java A1_G6_t1 ./database/groceries.csv 0.15
[soda] 0.17437722419928825
[55, 22, 72] 0.0101
[12, 72, 65] 0.0101
[45, 24, 80] 0.0101
[44, 11, 94] 0.0101
[66, 41, 43] 0.0101
[33, 27, 90] 0.0101
[56, 40, 54] 0.0101
[38, 50, 62] 0.0101
[44, 14, 93] 0.0101
[69, 72, 10] 0.0101
[15, 60, 76] 0.0101
[55, 14, 83] 0.0101
[29, 70, 53] 0.0101
[55, 22, 75] 0.0101
[16, 73, 63] 0.0101
[18, 72, 62] 0.0101
[38, 73, 41] 0.0101
[44, 10, 98] 0.0101
[44, 78, 31] 0.0101
[47, 85, 21] 0.0101
[48, 30, 75] 0.0101
[35, 97, 21] 0.0101
[56, 34, 63] 0.0101
[44, 66, 43] 0.0101
[34, 23, 96] 0.0101
[29, 61, 63] 0.0101
[55, 48, 51] 0.0101
[38, 62, 54] 0.0101
[77, 27, 50] 0.0101
[38, 73, 43] 0.0101
[15, 41, 98] 0.0101
[23, 57, 74] 0.0101
[66, 47, 42] 0.0101
[12, 48, 95] 0.0101
[56, 19, 80] 0.0101
[19, 60, 76] 0.0101
[48, 27, 80] 0.0101
[56, 24, 75] 0.0101
[22, 39, 94] 0.0101
[88, 47, 20] 0.0101
[24, 37, 94] 0.0101
[13, 58, 84] 0.0101
[36, 27, 93] 0.0101
[12, 68, 76] 0.0101
[67, 16, 73] 0.0101
[34, 47, 75] 0.0101
[58, 48, 50] 0.0101
[36, 37, 84] 0.0101
[25, 59, 73] 0.0101
[67, 47, 43] 0.0101
[57, 39, 61] 0.0101
[45, 17, 95] 0.0101
[38, 54, 65] 0.0101
[79, 18, 60] 0.0101
[48, 29, 80] 0.0101
[26, 49, 82] 0.0101
[45, 39, 73] 0.0101
[88, 16, 53] 0.0101
[46, 16, 96] 0.0101
[89, 37, 32] 0.0101
[45, 15, 98] 0.0101
[18, 86, 54] 0.0101
[49, 38, 72] 0.0101
[68, 19, 72] 0.0101
[78, 19, 62] 0.0101
[56, 29, 74] 0.0101
[36, 48, 75] 0.0101
[56, 19, 85] 0.0101
[89, 12, 59] 0.0101
[47, 16, 97] 0.0101
[68, 38, 54] 0.0101
[59, 29, 73] 0.0101
[67, 57, 39] 0.0101
[67, 47, 49] 0.0101
[56, 48, 59] 0.0101
[25, 80, 50] 0.0101
[60, 74, 21] 0.0101
[13, 80, 62] 0.0101
[44, 82, 31] 0.0101
[23, 93, 42] 0.0101
[44, 73, 41] 0.0101
[25, 93, 40] 0.0101
[52, 42, 65] 0.0101
[55, 30, 74] 0.0101
[33, 46, 80] 0.0101
[18, 70, 71] 0.0101
[44, 51, 64] 0.0101
[36, 93, 31] 0.0101
[13, 83, 64] 0.0101
[12, 95, 53] 0.0101
[57, 83, 20] 0.0101
[44, 52, 64] 0.0101
[38, 60, 62] 0.0101
[16, 71, 73] 0.0101
[64, 32, 65] 0.0101
[56, 23, 82] 0.0101
[37, 50, 74] 0.0101
[46, 62, 53] 0.0101
[44, 41, 76] 0.0101
[77, 34, 50] 0.0101
[55, 56, 50] 0.0101
[14, 84, 63] 0.0101
[13, 84, 65] 0.0101
[66, 12, 84] 0.0101
[35, 52, 75] 0.0101
[56, 41, 65] 0.0101
[49, 40, 73] 0.0101
[56, 13, 94] 0.0101
[44, 25, 94] 0.0101
[19, 81, 63] 0.0101
[24, 58, 81] 0.0101
[45, 47, 72] 0.0101
[56, 15, 93] 0.0101
[44, 36, 84] 0.0101
[45, 34, 85] 0.0101
[23, 68, 73] 0.0101
[46, 25, 93] 0.0101
[23, 59, 82] 0.0101
[45, 35, 84] 0.0101
[24, 47, 93] 0.0101
[29, 62, 74] 0.0101
[57, 16, 92] 0.0101
[13, 69, 83] 0.0101
[37, 96, 32] 0.0101
[47, 20, 98] 0.0101
[88, 12, 65] 0.0101
[66, 37, 62] 0.0101
[56, 47, 62] 0.0101
[24, 47, 94] 0.0101
[46, 68, 52] 0.0101
[19, 94, 53] 0.0101
[14, 54, 98] 0.0101
[59, 20, 87] 0.0101
[58, 14, 94] 0.0101
[35, 37, 94] 0.0101
[12, 59, 96] 0.0101
[45, 48, 74] 0.0101
[78, 29, 60] 0.0101
[55, 38, 74] 0.0101
[69, 26, 73] 0.0101
[56, 69, 43] 0.0101
[68, 38, 62] 0.0101
[57, 58, 53] 0.0101
[77, 68, 24] 0.0101
[25, 48, 96] 0.0101
[66, 56, 47] 0.0101
[58, 14, 97] 0.0101
[88, 45, 36] 0.0101
[44, 78, 47] 0.0101
[47, 39, 83] 0.0101
[36, 38, 96] 0.0101
[89, 38, 43] 0.0101
[47, 48, 75] 0.0101
[47, 39, 85] 0.0101
[67, 17, 87] 0.0101
[89, 34, 48] 0.0101
[88, 35, 48] 0.0101
[69, 29, 73] 0.0101
[66, 58, 47] 0.0101
[69, 16, 87] 0.0101
[99, 47, 26] 0.0101
[46, 79, 48] 0.0101
[67, 58, 49] 0.0101
[59, 17, 98] 0.0101
[78, 59, 38] 0.0101
[81, 50, 30] 0.0101
[70, 53, 42] 0.0101
[14, 70, 81] 0.0101
[22, 60, 84] 0.0101
[12, 70, 84] 0.0101
[62, 30, 75] 0.0101
[73, 41, 53] 0.0101
[72, 53, 42] 0.0101
[47, 91, 30] 0.0101
[15, 80, 73] 0.0101
[62, 31, 75] 0.0101
[84, 53, 31] 0.0101
[36, 80, 53] 0.0101
[78, 70, 21] 0.0101
[12, 81, 76] 0.0101
[25, 82, 62] 0.0101
[57, 40, 73] 0.0101
[22, 72, 76] 0.0101
[56, 94, 20] 0.0101
[35, 62, 74] 0.0101
[45, 34, 92] 0.0101
[44, 74, 53] 0.0101
[25, 72, 74] 0.0101
[56, 62, 53] 0.0101
[77, 41, 53] 0.0101
[59, 82, 30] 0.0101
[89, 23, 60] 0.0101
[34, 68, 70] 0.0101
[29, 82, 61] 0.0101
[56, 62, 54] 0.0101
[17, 72, 84] 0.0101
[13, 85, 75] 0.0101
[12, 69, 92] 0.0101
[35, 73, 65] 0.0101
[36, 41, 96] 0.0101
[59, 84, 30] 0.0101
[88, 25, 60] 0.0101
[66, 34, 73] 0.0101
[16, 71, 86] 0.0101
[34, 58, 81] 0.0101
[47, 95, 31] 0.0101
[56, 45, 72] 0.0101
[34, 52, 87] 0.0101
[47, 50, 76] 0.0101
[25, 59, 90] 0.0101
[38, 62, 74] 0.0101
[56, 45, 73] 0.0101
[57, 25, 93] 0.0101
[56, 78, 41] 0.0101
[79, 25, 71] 0.0101
[45, 49, 81] 0.0101
[26, 52, 97] 0.0101
[89, 12, 74] 0.0101
[16, 94, 65] 0.0101
[56, 68, 52] 0.0101
[57, 25, 94] 0.0101
[47, 64, 65] 0.0101
[66, 38, 72] 0.0101
[27, 62, 87] 0.0101
[77, 12, 87] 0.0101
[88, 45, 43] 0.0101
[66, 37, 74] 0.0101
[89, 12, 76] 0.0101
[35, 47, 95] 0.0101
[66, 69, 42] 0.0101
[22, 59, 96] 0.0101
[79, 47, 51] 0.0101
[27, 53, 97] 0.0101
[88, 14, 76] 0.0101
[58, 26, 94] 0.0101
[89, 15, 74] 0.0101
[39, 74, 65] 0.0101
[58, 49, 72] 0.0101
[69, 37, 73] 0.0101
[78, 27, 74] 0.0101
[45, 59, 75] 0.0101
[88, 44, 48] 0.0101
[88, 18, 74] 0.0101
[77, 78, 25] 0.0101
[58, 49, 73] 0.0101
[56, 57, 68] 0.0101
[69, 28, 85] 0.0101
[47, 38, 97] 0.0101
[58, 28, 97] 0.0101
[89, 57, 37] 0.0101
[56, 89, 39] 0.0101
[57, 69, 59] 0.0101
[44, 82, 50] 0.0101
[11, 72, 94] 0.0101
[70, 53, 54] 0.0101
[44, 72, 62] 0.0101
[23, 60, 95] 0.0101
[72, 64, 42] 0.0101
[57, 80, 41] 0.0101
[94, 64, 20] 0.0101
[44, 92, 43] 0.0101
[23, 83, 73] 0.0101
[56, 70, 53] 0.0101
[74, 30, 75] 0.0101
[29, 80, 70] 0.0101
[45, 82, 52] 0.0101
[57, 80, 43] 0.0101
[27, 91, 62] 0.0101
[33, 62, 85] 0.0101
[16, 91, 73] 0.0101
[15, 80, 85] 0.0101
[44, 82, 54] 0.0101
[66, 73, 41] 0.0101
[37, 92, 51] 0.0101
[47, 60, 73] 0.0101
[24, 72, 85] 0.0101
[34, 61, 86] 0.0101
[25, 81, 75] 0.0101
[68, 40, 74] 0.0101
[47, 82, 53] 0.0101
[16, 92, 74] 0.0101
[24, 62, 96] 0.0101
[14, 94, 74] 0.0101
[14, 83, 86] 0.0101
[57, 73, 53] 0.0101
[36, 62, 85] 0.0101
[69, 71, 43] 0.0101
[78, 41, 64] 0.0101
[89, 52, 42] 0.0101
[35, 58, 90] 0.0101
[44, 58, 81] 0.0101
[88, 12, 83] 0.0101
[88, 30, 65] 0.0101
[78, 35, 70] 0.0101
[88, 15, 81] 0.0101
[55, 64, 65] 0.0101
[34, 96, 54] 0.0101
[99, 36, 50] 0.0101
[69, 62, 54] 0.0101
[44, 67, 74] 0.0101
[47, 95, 43] 0.0101
[38, 62, 85] 0.0101
[68, 24, 93] 0.0101
[68, 96, 21] 0.0101
[56, 89, 40] 0.0101
[26, 84, 75] 0.0101
[89, 14, 83] 0.0101
[56, 89, 41] 0.0101
[38, 72, 76] 0.0101
[59, 62, 65] 0.0101
[99, 47, 41] 0.0101
[99, 25, 63] 0.0101
[66, 47, 74] 0.0101
[58, 64, 65] 0.0101
[57, 38, 93] 0.0101
[47, 59, 82] 0.0101
[99, 25, 64] 0.0101
[56, 57, 75] 0.0101
[78, 38, 73] 0.0101
[29, 62, 98] 0.0101
[35, 59, 97] 0.0101
[67, 56, 69] 0.0101
[88, 58, 47] 0.0101
[99, 78, 17] 0.0101
[80, 70, 31] 0.0101
[91, 61, 30] 0.0101
[11, 80, 92] 0.0101
[80, 62, 41] 0.0101
[92, 62, 32] 0.0101
[80, 31, 76] 0.0101
[34, 81, 72] 0.0101
[44, 82, 62] 0.0101
[73, 41, 74] 0.0101
[70, 42, 76] 0.0101
[68, 80, 40] 0.0101
[77, 61, 50] 0.0101
[23, 70, 95] 0.0101
[24, 91, 73] 0.0101
[45, 71, 73] 0.0101
[82, 31, 76] 0.0101
[39, 80, 70] 0.0101
[45, 92, 52] 0.0101
[16, 80, 94] 0.0101
[45, 72, 73] 0.0101
[56, 91, 43] 0.0101
[40, 75, 76] 0.0101
[46, 93, 52] 0.0101
[84, 75, 32] 0.0101
[25, 72, 94] 0.0101
[55, 62, 74] 0.0101
[52, 85, 54] 0.0101
[99, 73, 20] 0.0101
[35, 70, 87] 0.0101
[48, 90, 54] 0.0101
[44, 68, 80] 0.0101
[52, 64, 76] 0.0101
[37, 91, 65] 0.0101
[37, 81, 75] 0.0101
[12, 83, 98] 0.0101
[33, 74, 86] 0.0101
[34, 62, 98] 0.0101
[57, 73, 64] 0.0101
[69, 82, 43] 0.0101
[15, 83, 96] 0.0101
[78, 52, 64] 0.0101
[56, 57, 81] 0.0101
[99, 24, 72] 0.0101
[14, 83, 98] 0.0101
[89, 45, 61] 0.0101
[59, 82, 54] 0.0101
[67, 56, 72] 0.0101
[78, 74, 43] 0.0101
[88, 25, 82] 0.0101
[58, 51, 86] 0.0101
[88, 23, 85] 0.0101
[38, 62, 96] 0.0101
[89, 12, 95] 0.0101
[15, 94, 87] 0.0101
[78, 58, 60] 0.0101
[56, 47, 93] 0.0101
[14, 85, 97] 0.0101
[58, 97, 42] 0.0101
[88, 35, 75] 0.0101
[38, 74, 86] 0.0101
[19, 94, 85] 0.0101
[79, 36, 84] 0.0101
[66, 44, 89] 0.0101
[29, 72, 98] 0.0101
[77, 25, 97] 0.0101
[89, 57, 53] 0.0101
[88, 25, 87] 0.0101
[78, 24, 98] 0.0101
[79, 39, 83] 0.0101
[67, 59, 75] 0.0101
[89, 37, 76] 0.0101
[88, 68, 47] 0.0101
[46, 59, 98] 0.0101
[58, 48, 98] 0.0101
[91, 71, 30] 0.0101
[81, 60, 52] 0.0101
[60, 61, 72] 0.0101
[60, 71, 63] 0.0101
[60, 82, 52] 0.0101
[80, 84, 31] 0.0101
[23, 91, 82] 0.0101
[60, 72, 64] 0.0101
[80, 73, 43] 0.0101
[45, 80, 72] 0.0101
[62, 95, 40] 0.0101
[44, 81, 73] 0.0101
[93, 30, 75] 0.0101
[44, 82, 72] 0.0101
[60, 84, 54] 0.0101
[91, 31, 76] 0.0101
[33, 80, 86] 0.0101
[35, 91, 73] 0.0101
[46, 91, 62] 0.0101
[62, 73, 65] 0.0101
[44, 92, 64] 0.0101
[77, 60, 63] 0.0101
[47, 70, 83] 0.0101
[88, 60, 52] 0.0101
[45, 72, 83] 0.0101
[25, 90, 85] 0.0101
[59, 60, 82] 0.0101
[23, 91, 87] 0.0101
[33, 73, 95] 0.0101
[50, 53, 98] 0.0101
[82, 32, 87] 0.0101
[78, 81, 43] 0.0101
[88, 82, 32] 0.0101
[46, 91, 65] 0.0101
[56, 82, 64] 0.0101
[57, 81, 64] 0.0101
[57, 72, 74] 0.0101
[73, 43, 87] 0.0101
[96, 53, 54] 0.0101
[40, 76, 87] 0.0101
[67, 96, 41] 0.0101
[78, 84, 42] 0.0101
[27, 80, 97] 0.0101
[24, 85, 96] 0.0101
[55, 78, 72] 0.0101
[99, 56, 50] 0.0101
[78, 30, 97] 0.0101
[99, 44, 63] 0.0101
[89, 46, 71] 0.0101
[77, 99, 30] 0.0101
[37, 95, 74] 0.0101
[89, 20, 98] 0.0101
[47, 96, 64] 0.0101
[78, 64, 65] 0.0101
[88, 47, 73] 0.0101
[14, 97, 98] 0.0101
[56, 57, 96] 0.0101
[89, 47, 74] 0.0101
[79, 58, 73] 0.0101
[99, 16, 96] 0.0101
[57, 79, 76] 0.0101
[89, 79, 46] 0.0101
[71, 61, 72] 0.0101
[92, 61, 52] 0.0101
[81, 51, 74] 0.0101
[33, 80, 94] 0.0101
[22, 92, 94] 0.0101
[71, 73, 64] 0.0101
[94, 62, 53] 0.0101
[56, 80, 73] 0.0101
[94, 52, 64] 0.0101
[78, 70, 62] 0.0101
[33, 83, 95] 0.0101
[77, 80, 54] 0.0101
[94, 52, 65] 0.0101
[62, 52, 97] 0.0101
[34, 81, 96] 0.0101
[77, 50, 84] 0.0101
[66, 80, 65] 0.0101
[62, 63, 87] 0.0101
[68, 94, 50] 0.0101
[45, 83, 84] 0.0101
[83, 97, 32] 0.0101
[44, 72, 96] 0.0101
[35, 80, 98] 0.0101
[84, 31, 98] 0.0101
[94, 65, 54] 0.0101
[33, 94, 86] 0.0101
[68, 50, 96] 0.0101
[37, 80, 97] 0.0101
[52, 97, 65] 0.0101
[25, 94, 96] 0.0101
[59, 94, 62] 0.0101
[49, 92, 74] 0.0101
[68, 60, 87] 0.0101
[89, 35, 92] 0.0101
[49, 91, 76] 0.0101
[27, 94, 95] 0.0101
[44, 78, 94] 0.0101
[78, 57, 81] 0.0101
[67, 85, 64] 0.0101
[69, 73, 75] 0.0101
[78, 52, 87] 0.0101
[78, 41, 98] 0.0101
[47, 73, 97] 0.0101
[68, 52, 97] 0.0101
[57, 73, 87] 0.0101
[69, 73, 76] 0.0101
[58, 85, 76] 0.0101
[88, 89, 42] 0.0101
[78, 89, 52] 0.0101
[36, 96, 87] 0.0101
[37, 85, 98] 0.0101
[77, 99, 44] 0.0101
[88, 47, 86] 0.0101
[89, 39, 94] 0.0101
[78, 46, 98] 0.0101
[90, 71, 53] 0.0101
[72, 94, 50] 0.0101
[92, 50, 74] 0.0101
[46, 80, 91] 0.0101
[44, 81, 92] 0.0101
[60, 72, 85] 0.0101
[92, 93, 32] 0.0101
[92, 94, 32] 0.0101
[70, 83, 65] 0.0101
[91, 62, 65] 0.0101
[70, 84, 65] 0.0101
[77, 80, 62] 0.0101
[79, 81, 60] 0.0101
[56, 71, 94] 0.0101
[88, 82, 51] 0.0101
[73, 95, 53] 0.0101
[57, 92, 72] 0.0101
[95, 40, 87] 0.0101
[83, 97, 42] 0.0101
[58, 92, 73] 0.0101
[99, 84, 41] 0.0101
[62, 97, 65] 0.0101
[77, 61, 86] 0.0101
[78, 52, 97] 0.0101
[77, 97, 53] 0.0101
[69, 96, 63] 0.0101
[47, 95, 86] 0.0101
[79, 59, 90] 0.0101
[89, 52, 87] 0.0101
[34, 96, 98] 0.0101
[88, 78, 62] 0.0101
[99, 78, 52] 0.0101
[59, 95, 75] 0.0101
[88, 47, 95] 0.0101
[99, 36, 95] 0.0101
[88, 48, 95] 0.0101
[79, 68, 87] 0.0101
[80, 70, 72] 0.0101
[70, 81, 74] 0.0101
[72, 61, 96] 0.0101
[92, 73, 64] 0.0101
[71, 72, 86] 0.0101
[80, 64, 86] 0.0101
[47, 91, 93] 0.0101
[44, 92, 95] 0.0101
[67, 90, 74] 0.0101
[93, 97, 42] 0.0101
[72, 96, 64] 0.0101
[99, 81, 53] 0.0101
[81, 98, 54] 0.0101
[66, 91, 76] 0.0101
[73, 85, 75] 0.0101
[56, 80, 98] 0.0101
[68, 91, 75] 0.0101
[89, 82, 63] 0.0101
[89, 92, 53] 0.0101
[68, 82, 85] 0.0101
[74, 75, 86] 0.0101
[66, 89, 80] 0.0101
[57, 93, 86] 0.0101
[99, 96, 41] 0.0101
[99, 47, 90] 0.0101
[78, 84, 74] 0.0101
[89, 56, 91] 0.0101
[89, 72, 76] 0.0101
[66, 89, 82] 0.0101
[59, 83, 95] 0.0101
[99, 56, 83] 0.0101
[66, 89, 83] 0.0101
[58, 83, 97] 0.0101
[78, 74, 87] 0.0101
[99, 47, 93] 0.0101
[99, 46, 94] 0.0101
[88, 68, 85] 0.0101
[99, 56, 87] 0.0101
[89, 67, 87] 0.0101
[90, 92, 51] 0.0101
[90, 71, 72] 0.0101
[66, 80, 91] 0.0101
[82, 72, 83] 0.0101
[81, 83, 74] 0.0101
[81, 93, 64] 0.0101
[81, 94, 64] 0.0101
[92, 73, 74] 0.0101
[78, 91, 70] 0.0101
[92, 74, 75] 0.0101
[80, 85, 76] 0.0101
[81, 96, 64] 0.0101
[94, 73, 75] 0.0101
[67, 82, 93] 0.0101
[88, 90, 65] 0.0101
[77, 92, 74] 0.0101
[89, 94, 61] 0.0101
[78, 70, 97] 0.0101
[89, 92, 64] 0.0101
[89, 71, 85] 0.0101
[68, 80, 97] 0.0101
[78, 94, 74] 0.0101
[55, 94, 97] 0.0101
[99, 56, 93] 0.0101
[88, 85, 76] 0.0101
[99, 56, 95] 0.0101
[80, 91, 70] 0.0101
[80, 91, 76] 0.0101
[91, 81, 75] 0.0101
[81, 92, 75] 0.0101
[92, 95, 62] 0.0101
[89, 80, 81] 0.0101
[89, 92, 71] 0.0101
[88, 90, 74] 0.0101
[89, 92, 73] 0.0101
[94, 74, 86] 0.0101
[92, 64, 98] 0.0101
[79, 80, 96] 0.0101
[88, 89, 82] 0.0101
[99, 66, 95] 0.0101
[75, 87, 98] 0.0101
[89, 79, 94] 0.0101
[99, 79, 85] 0.0101
[92, 72, 98] 0.0101
[94, 73, 96] 0.0101
[88, 93, 85] 0.0101
[95, 97, 75] 0.0101
[88, 94, 87] 0.0101
[99, 89, 85] 0.0101
[81, 96, 98] 0.0101
[90, 94, 98] 0.0101
[100, 5, 7] 0.0101
[100, 5, 18] 0.0101
[100, 5, 19] 0.0101
[100, 9, 20] 0.0101
[100, 3, 32] 0.0101
[100, 9, 32] 0.0101
[100, 38, 7] 0.0101
[100, 39, 9] 0.0101
[100, 1, 47] 0.0101
[100, 56, 9] 0.0101
[100, 2, 61] 0.0101
[66, 100, 6] 0.0101
[100, 8, 75] 0.0101
[100, 78, 5] 0.0101
[100, 3, 81] 0.0101
[100, 4, 87] 0.0101
[100, 3, 94] 0.0101
[22, 100, 31] 0.0101
[100, 35, 20] 0.0101
[44, 12, 100] 0.0101
[34, 100, 27] 0.0101
[100, 58, 19] 0.0101
[100, 58, 20] 0.0101
[100, 16, 62] 0.0101
[100, 46, 40] 0.0101
[100, 15, 74] 0.0101
[100, 47, 43] 0.0101
[100, 24, 68] 0.0101
[56, 100, 37] 0.0101
[56, 100, 43] 0.0101
[100, 58, 41] 0.0101
[44, 55, 100] 0.0101
[100, 58, 42] 0.0101
[100, 39, 62] 0.0101
[44, 100, 57] 0.0101
[100, 28, 75] 0.0101
[100, 51, 54] 0.0101
[100, 16, 94] 0.0101
[55, 56, 100] 0.0101
[100, 38, 76] 0.0101
[100, 29, 85] 0.0101
[100, 39, 76] 0.0101
[89, 100, 28] 0.0101
[100, 82, 32] 0.0101
[100, 69, 50] 0.0101
[100, 49, 74] 0.0101
[77, 100, 48] 0.0101
[56, 100, 69] 0.0101
[100, 28, 98] 0.0101
[99, 100, 28] 0.0101
[100, 58, 69] 0.0101
[100, 70, 60] 0.0101
[100, 83, 53] 0.0101
[100, 61, 75] 0.0101
[77, 100, 61] 0.0101
[44, 100, 94] 0.0101
[67, 100, 74] 0.0101
[100, 62, 84] 0.0101
[100, 94, 54] 0.0101
[55, 100, 94] 0.0101
[99, 100, 51] 0.0101
[78, 100, 75] 0.0101
[89, 100, 69] 0.0101
[100, 72, 83] 0.0101
[100, 90, 65] 0.0101
[100, 94, 62] 0.0101
[100, 80, 76] 0.0101
[89, 100, 74] 0.0101
[100, 65, 98] 0.0101
[100, 68, 98] 0.0101
[99, 100, 74] 0.0101
[77, 100, 98] 0.0101
[89, 100, 87] 0.0101
[89, 100, 94] 0.0101
[1, 14, 6] 0.0102
[11, 2, 9] 0.0102
[24, 4, 9] 0.0102
[1, 29, 8] 0.0102
[1, 5, 32] 0.0102
[2, 5, 32] 0.0102
[5, 8, 30] 0.0102
[1, 6, 41] 0.0102
[5, 6, 41] 0.0102
[5, 8, 41] 0.0102
[2, 4, 49] 0.0102
[1, 46, 9] 0.0102
[3, 49, 8] 0.0102
[5, 6, 50] 0.0102
[56, 3, 4] 0.0102
[56, 3, 8] 0.0102
[56, 4, 9] 0.0102
[58, 4, 9] 0.0102
[3, 5, 64] 0.0102
[1, 67, 5] 0.0102
[2, 4, 74] 0.0102
[2, 4, 83] 0.0102
[3, 4, 86] 0.0102
[1, 9, 83] 0.0102
[89, 5, 7] 0.0102
[3, 5, 94] 0.0102
[2, 4, 97] 0.0102
[99, 3, 4] 0.0102
[8, 9, 98] 0.0102
[12, 1, 19] 0.0102
[3, 16, 19] 0.0102
[13, 24, 6] 0.0102
[11, 29, 9] 0.0102
[15, 29, 8] 0.0102
[29, 19, 9] 0.0102
[2, 24, 20] 0.0102
[13, 2, 31] 0.0102
[35, 3, 10] 0.0102
[1, 24, 26] 0.0102
[14, 5, 32] 0.0102
[16, 5, 31] 0.0102
[24, 2, 26] 0.0102
[27, 6, 21] 0.0102
[25, 3, 27] 0.0102
[3, 36, 18] 0.0102
[13, 36, 9] 0.0102
[2, 38, 18] 0.0102
[16, 38, 6] 0.0102
[16, 39, 7] 0.0102
[13, 2, 42] 0.0102
[25, 5, 30] 0.0102
[12, 7, 41] 0.0102
[14, 6, 41] 0.0102
[5, 17, 40] 0.0102
[25, 8, 30] 0.0102
[11, 47, 5] 0.0102
[44, 9, 10] 0.0102
[5, 29, 30] 0.0102
[24, 5, 38] 0.0102
[46, 14, 7] 0.0102
[5, 41, 21] 0.0102
[11, 5, 51] 0.0102
[25, 3, 40] 0.0102
[14, 5, 50] 0.0102
[15, 4, 51] 0.0102
[2, 26, 42] 0.0102
[24, 5, 41] 0.0102
[14, 6, 50] 0.0102
[1, 24, 47] 0.0102
[12, 6, 54] 0.0102
[13, 6, 53] 0.0102
[14, 4, 54] 0.0102
[33, 9, 32] 0.0102
[33, 36, 5] 0.0102
[14, 3, 58] 0.0102
[44, 24, 7] 0.0102
[5, 39, 32] 0.0102
[3, 47, 29] 0.0102
[1, 40, 32] 0.0102
[1, 46, 30] 0.0102
[5, 31, 42] 0.0102
[34, 5, 40] 0.0102
[24, 5, 50] 0.0102
[2, 47, 30] 0.0102
[46, 4, 30] 0.0102
[46, 4, 31] 0.0102
[33, 44, 5] 0.0102
[25, 3, 54] 0.0102
[3, 27, 52] 0.0102
[23, 8, 51] 0.0102
[2, 16, 65] 0.0102
[56, 24, 3] 0.0102
[5, 28, 51] 0.0102
[1, 18, 65] 0.0102
[58, 6, 20] 0.0102
[24, 57, 3] 0.0102
[35, 3, 47] 0.0102
[39, 6, 40] 0.0102
[35, 8, 42] 0.0102
[56, 26, 4] 0.0102
[24, 8, 54] 0.0102
[12, 68, 6] 0.0102
[56, 24, 9] 0.0102
[47, 4, 39] 0.0102
[36, 47, 8] 0.0102
[3, 70, 10] 0.0102
[5, 51, 32] 0.0102
[1, 14, 74] 0.0102
[56, 3, 30] 0.0102
[25, 5, 60] 0.0102
[1, 16, 73] 0.0102
[1, 37, 53] 0.0102
[1, 48, 42] 0.0102
[44, 5, 43] 0.0102
[3, 58, 31] 0.0102
[5, 28, 60] 0.0102
[34, 2, 58] 0.0102
[5, 17, 73] 0.0102
[47, 5, 43] 0.0102
[45, 46, 4] 0.0102
[47, 8, 41] 0.0102
[11, 9, 76] 0.0102
[57, 36, 3] 0.0102
[39, 7, 50] 0.0102
[1, 47, 48] 0.0102
[4, 19, 74] 0.0102
[56, 9, 32] 0.0102
[24, 68, 7] 0.0102
[57, 3, 39] 0.0102
[45, 47, 8] 0.0102
[57, 38, 6] 0.0102
[17, 8, 76] 0.0102
[78, 17, 8] 0.0102
[68, 28, 9] 0.0102
[79, 19, 8] 0.0102
[1, 15, 80] 0.0102
[1, 46, 51] 0.0102
[3, 31, 64] 0.0102
[1, 13, 86] 0.0102
[44, 5, 51] 0.0102
[89, 1, 10] 0.0102
[6, 31, 64] 0.0102
[56, 4, 43] 0.0102
[36, 3, 65] 0.0102
[1, 46, 57] 0.0102
[13, 5, 87] 0.0102
[14, 6, 85] 0.0102
[45, 56, 5] 0.0102
[33, 69, 4] 0.0102
[36, 8, 62] 0.0102
[44, 56, 7] 0.0102
[77, 25, 5] 0.0102
[29, 7, 73] 0.0102
[89, 2, 18] 0.0102
[1, 69, 39] 0.0102
[27, 9, 74] 0.0102
[19, 9, 86] 0.0102
[2, 30, 74] 0.0102
[5, 70, 31] 0.0102
[24, 2, 81] 0.0102
[4, 94, 10] 0.0102
[22, 5, 82] 0.0102
[1, 15, 94] 0.0102
[3, 31, 76] 0.0102
[5, 30, 75] 0.0102
[56, 3, 52] 0.0102
[34, 3, 74] 0.0102
[34, 4, 74] 0.0102
[12, 6, 94] 0.0102
[1, 58, 53] 0.0102
[8, 40, 65] 0.0102
[45, 4, 64] 0.0102
[67, 5, 41] 0.0102
[15, 5, 93] 0.0102
[2, 26, 86] 0.0102
[8, 64, 43] 0.0102
[3, 58, 54] 0.0102
[66, 46, 3] 0.0102
[13, 5, 98] 0.0102
[3, 29, 85] 0.0102
[45, 8, 64] 0.0102
[57, 3, 58] 0.0102
[38, 8, 72] 0.0102
[68, 47, 4] 0.0102
[27, 5, 87] 0.0102
[78, 3, 39] 0.0102
[39, 9, 72] 0.0102
[16, 8, 97] 0.0102
[56, 59, 7] 0.0102
[68, 48, 8] 0.0102
[88, 28, 8] 0.0102
[1, 84, 30] 0.0102
[5, 61, 51] 0.0102
[4, 94, 20] 0.0102
[23, 5, 91] 0.0102
[1, 53, 65] 0.0102
[5, 83, 32] 0.0102
[22, 3, 96] 0.0102
[4, 96, 21] 0.0102
[6, 40, 75] 0.0102
[67, 2, 52] 0.0102
[27, 5, 91] 0.0102
[34, 7, 82] 0.0102
[8, 72, 43] 0.0102
[56, 3, 65] 0.0102
[1, 37, 86] 0.0102
[1, 48, 75] 0.0102
[25, 5, 94] 0.0102
[78, 5, 41] 0.0102
[77, 46, 2] 0.0102
[88, 5, 32] 0.0102
[36, 5, 84] 0.0102
[47, 9, 70] 0.0102
[5, 28, 93] 0.0102
